fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,CIHigh,CILow,MOS
-0.005211702808661699,-0.09218009211323026,0.011881367488242324,-0.012504122080629567,-0.09696657684766492,0.0055784749561388035,4.672867535,4.18920143,4.431034483
-0.008043023973634666,-0.0857735050552467,0.006279060848324258,-0.022410398260806996,-0.02840621455996645,0.00676741251380561,4.549695967,4.021732605,4.285714286
-0.016674792548300937,-0.029483177753589888,5.2002347159557735e-05,0.009846189861731618,0.10197144529488726,0.009061592053462431,3.462234023,3.020524597,3.24137931
-0.01332441487070082,-0.043231067640355364,0.006997483858005266,0.023749783095851903,0.03625780702367781,0.009473015728640434,3.846189416,3.296667727,3.571428571
-0.006529929311757251,-0.07308434183490532,0.008369733231403722,-0.02291139487615533,-0.10430949219941034,0.0014256572512420156,3.002162168,2.354980689,2.678571429
-0.012975453207322577,-0.029857833175339035,0.01853145453100355,0.07503448694635718,-0.033528765908647284,0.012231965807251468,2.653067263,2.154625045,2.403846154
-0.0031044974271468256,0.06726387497632198,0.09116876419844934,-0.014093227610208394,0.08773782499870382,0.12979440482411939,1.91045444,1.503338664,1.706896552
-0.008042139279738512,-0.08577921642144308,0.006279988889697378,-0.022407363277596973,-0.028411567394936922,0.006767649978657473,4.364099225,3.778757918,4.071428571
-0.029811162173130425,-0.01081201975837923,0.04063638908198244,0.04811498348373587,0.11030472640454655,-0.11790341527027572,2.790403103,2.276263564,2.533333333
0.2799895344125421,-0.034351168486633596,0.0890264823747714,-0.09291357859844329,0.02936719848629341,0.08706143971012388,2.986568337,2.293431663,2.64
-0.016626316997430814,-0.011578059348744002,0.010724304657567206,0.058630232697351334,0.030801718873370663,0.010824022419216442,3.249159055,2.784174278,3.016666667
-0.0067087359802801535,0.05183850269501731,0.15134122541778355,0.06200643047744838,-0.10397056089642613,0.0026453413752899305,1.642556938,1.324109728,1.483333333
-0.012995278896989388,-0.02956614473538191,0.018476730586461133,0.07487414581512179,-0.03363638912934983,0.012167041257325897,3.324814232,2.847599561,3.086206897
-0.18194984886579307,0.05509615754700703,0.06986148001592837,-0.10177633833208378,-0.06081908364486963,0.1251761738827802,3.09915415,2.442512516,2.770833333
-0.014342409099594,-0.06404503340391203,-0.006579448944862676,-0.04710823445746741,0.1055840785581962,0.007209331455654286,3.453428328,2.925882017,3.189655172
-0.015851554067927678,0.10794171320726786,-0.3183940757549834,-0.09813436035348833,-0.12231910235353605,-0.0013198802683074841,2.156586714,1.73996501,1.948275862
-0.045272245113251466,0.028216683796566156,0.0637362844880139,-0.08511878418580003,0.020839585128872688,-0.31174728792595224,2.486585659,1.977700056,2.232142857
